Freq.	V(vo)/V(vi)
4.46683592150901e+005	2.34901664807520e+001,-1.38690051958444e+001
4.47713304176300e+005	2.34631576726706e+001,-1.38862318631831e+001
4.48745389933070e+005	2.34360816554947e+001,-1.39034276359482e+001
4.49779854893225e+005	2.34089381621826e+001,-1.39205917000337e+001
4.50816704541397e+005	2.33817275320565e+001,-1.39377242679596e+001
4.51855944374859e+005	2.33544496507628e+001,-1.39548247802107e+001
4.52897579903557e+005	2.33271042669380e+001,-1.39718924235399e+001
4.53941616650140e+005	2.32996920110966e+001,-1.39889279193376e+001
4.54988060149985e+005	2.32722124917306e+001,-1.40059301994509e+001
4.56036915951232e+005	2.32446660396639e+001,-1.40228994692626e+001
4.57088189614811e+005	2.32170524161236e+001,-1.40398349153596e+001
4.58141886714469e+005	2.31893719575017e+001,-1.40567367451845e+001
4.59198012836804e+005	2.31616244213187e+001,-1.40736041391269e+001
4.60256573581291e+005	2.31338101566405e+001,-1.40904373105743e+001
4.61317574560315e+005	2.31059287865416e+001,-1.41072351834706e+001
4.62381021399195e+005	2.30779809304646e+001,-1.41239984754071e+001
4.63446919736223e+005	2.30499662289896e+001,-1.41407261162814e+001
4.64515275222684e+005	2.30218848720910e+001,-1.41574180504666e+001
4.65586093522894e+005	2.29937370706311e+001,-1.41740742342234e+001
4.66659380314223e+005	2.29655226011537e+001,-1.41906938441839e+001
4.67735141287132e+005	2.29372416687599e+001,-1.42072768305439e+001
4.68813382145199e+005	2.29088943419290e+001,-1.42238228876006e+001
4.69894108605149e+005	2.28804806907728e+001,-1.42403317093467e+001
4.70977326396887e+005	2.28520009094788e+001,-1.42568032384707e+001
4.72063041263524e+005	2.28234548045554e+001,-1.42732366583701e+001
4.73151258961414e+005	2.27948427218797e+001,-1.42896321751102e+001
4.74241985260178e+005	2.27661645968069e+001,-1.43059892218971e+001
4.75335225942738e+005	2.27374202401738e+001,-1.43223069776580e+001
4.76430986805349e+005	2.27086100009277e+001,-1.43385856476975e+001
4.77529273657624e+005	2.26797342195456e+001,-1.43548254343077e+001
4.78630092322571e+005	2.26507925800185e+001,-1.43710252587898e+001
4.79733448636621e+005	2.26217853016371e+001,-1.43871850703287e+001
4.80839348449661e+005	2.25927125929529e+001,-1.44033048121967e+001
4.81947797625059e+005	2.25635741612823e+001,-1.44193834111303e+001
4.83058802039704e+005	2.25343706043777e+001,-1.44354215779891e+001
4.84172367584031e+005	2.25051015018638e+001,-1.44514179797982e+001
4.85288500162052e+005	2.24757673313391e+001,-1.44673730757257e+001
4.86407205691393e+005	2.24463681801246e+001,-1.44832865528387e+001
4.87528490103317e+005	2.24169040228658e+001,-1.44991578484439e+001
4.88652359342764e+005	2.23873745826332e+001,-1.45149858838808e+001
4.89778819368377e+005	2.23577804582456e+001,-1.45307713714602e+001
4.90907876152534e+005	2.23281217490077e+001,-1.45465140007335e+001
4.92039535681381e+005	2.22983984349272e+001,-1.45622132062019e+001
4.93173803954866e+005	2.22686106209731e+001,-1.45778686774294e+001
4.94310686986765e+005	2.22387584141450e+001,-1.45934801041131e+001
4.95450190804720e+005	2.22088419184971e+001,-1.46090471730898e+001
4.96592321450266e+005	2.21788612516516e+001,-1.46245695781711e+001
4.97737084978865e+005	2.21488165212844e+001,-1.46400470061793e+001
4.98884487459941e+005	2.21187077270124e+001,-1.46554788935488e+001
5.00034534976907e+005	2.20885352198057e+001,-1.46708654395202e+001
5.01187233627201e+005	2.20582989974963e+001,-1.46862060776628e+001
5.02342589522316e+005	2.20279991822269e+001,-1.47015004992569e+001
5.03500608787833e+005	2.19976357791142e+001,-1.47167481384269e+001
5.04661297563456e+005	2.19672091433267e+001,-1.47319491955968e+001
5.05824662003042e+005	2.19367192852243e+001,-1.47471031063465e+001
5.06990708274632e+005	2.19061663274878e+001,-1.47622095581610e+001
5.08159442560488e+005	2.18755502900470e+001,-1.47772679887255e+001
5.09330871057123e+005	2.18448715323696e+001,-1.47922785997981e+001
5.10504999975333e+005	2.18141298501662e+001,-1.48072403171001e+001
5.11681835540235e+005	2.17833258202450e+001,-1.48221538475617e+001
5.12861383991292e+005	2.17524592487172e+001,-1.48370181203165e+001
5.14043651582353e+005	2.17215304946968e+001,-1.48518333357306e+001
5.15228644581683e+005	2.16905394795823e+001,-1.48665986764692e+001
5.16416369271997e+005	2.16594865610458e+001,-1.48813143414447e+001
5.17606831950494e+005	2.16283717775281e+001,-1.48959797703323e+001
5.18800038928887e+005	2.15971950600381e+001,-1.49105941459568e+001
5.19995996533442e+005	2.15659569813283e+001,-1.49251581754972e+001
5.21194711105006e+005	2.15346574793697e+001,-1.49396710449217e+001
5.22396188999045e+005	2.15032966050606e+001,-1.49541321957519e+001
5.23600436585675e+005	2.14718745119228e+001,-1.49685413202124e+001
5.24807460249697e+005	2.14403916584150e+001,-1.49828988675789e+001
5.26017266390631e+005	2.14088480025891e+001,-1.49972040303050e+001
5.27229861422747e+005	2.13772437015014e+001,-1.50114565011922e+001
5.28445251775105e+005	2.13455787170364e+001,-1.50256554701984e+001
5.29663443891582e+005	2.13138536126421e+001,-1.50398016421090e+001
5.30884444230912e+005	2.12820681560036e+001,-1.50538937031305e+001
5.32108259266718e+005	2.12502229066223e+001,-1.50679323564137e+001
5.33334895487544e+005	2.12183177429019e+001,-1.50819165447018e+001
5.34564359396895e+005	2.11863529272914e+001,-1.50958462124707e+001
5.35796657513264e+005	2.11543287326283e+001,-1.51097213113364e+001
5.37031796370175e+005	2.11222450446319e+001,-1.51235407825954e+001
5.38269782516211e+005	2.10901023332512e+001,-1.51373050834398e+001
5.39510622515050e+005	2.10579006725642e+001,-1.51510136550344e+001
5.40754322945503e+005	2.10256402451268e+001,-1.51646661977914e+001
5.42000890401546e+005	2.09933212355563e+001,-1.51782624127385e+001
5.43250331492355e+005	2.09609438257610e+001,-1.51918019983900e+001
5.44502652842343e+005	2.09285082042034e+001,-1.52052846568891e+001
5.45757861091192e+005	2.08960145588536e+001,-1.52187100893134e+001
5.47015962893892e+005	2.08634629881944e+001,-1.52320777456677e+001
5.48276964920774e+005	2.08308539541701e+001,-1.52453880804643e+001
5.49540873857545e+005	2.07981872902839e+001,-1.52586397928939e+001
5.50807696405324e+005	2.07654635476391e+001,-1.52718335880793e+001
5.52077439280677e+005	2.07326825755296e+001,-1.52849681720514e+001
5.53350109215657e+005	2.06998448330627e+001,-1.52980439974825e+001
5.54625712957830e+005	2.06669504365983e+001,-1.53110605214776e+001
5.55904257270323e+005	2.06339995004443e+001,-1.53240171979196e+001
5.57185748931849e+005	2.06009924018318e+001,-1.53369142335482e+001
5.58470194736750e+005	2.05679292603937e+001,-1.53497510849360e+001
5.59757601495029e+005	2.05348102070880e+001,-1.53625272146274e+001
5.61047976032389e+005	2.05016355366657e+001,-1.53752425804555e+001
5.62341325190268e+005	2.04684055407689e+001,-1.53878971387730e+001
5.63637655825873e+005	2.04351203495010e+001,-1.54004903498310e+001
5.64936974812221e+005	2.04017800996194e+001,-1.54130216767704e+001
5.66239289038171e+005	2.03683851763442e+001,-1.54254913320316e+001
5.67544605408465e+005	2.03349356281680e+001,-1.54378985236486e+001
5.68852930843759e+005	2.03014318521540e+001,-1.54502434723885e+001
5.70164272280665e+005	2.02678739781146e+001,-1.54625256342615e+001
5.71478636671784e+005	2.02342621644285e+001,-1.54747444835927e+001
5.72796030985746e+005	2.02005967836282e+001,-1.54869002243281e+001
5.74116462207244e+005	2.01668779221403e+001,-1.54989920857479e+001
5.75439937337073e+005	2.01331058857173e+001,-1.55110200310391e+001
5.76766463392167e+005	2.00992809814697e+001,-1.55229840249276e+001
5.78096047405634e+005	2.00654032946797e+001,-1.55348832930630e+001
5.79428696426796e+005	2.00314731389004e+001,-1.55467178036628e+001
5.80764417521227e+005	1.99974908227066e+001,-1.55584875221820e+001
5.82103217770786e+005	1.99634563743017e+001,-1.55701914360313e+001
5.83445104273660e+005	1.99293702448176e+001,-1.55818300003848e+001
5.84790084144395e+005	1.98952326179513e+001,-1.55934027017345e+001
5.86138164513943e+005	1.98610438004835e+001,-1.56049095038696e+001
5.87489352529691e+005	1.98268039064183e+001,-1.56163496466921e+001
5.88843655355503e+005	1.97925132490199e+001,-1.56277230977611e+001
5.90201080171758e+005	1.97581720197765e+001,-1.56390293461918e+001
5.91561634175387e+005	1.97237806709284e+001,-1.56502688515557e+001
5.92925324579913e+005	1.96893392573826e+001,-1.56614406126525e+001
5.94292158615486e+005	1.96548481075546e+001,-1.56725446079958e+001
5.95662143528923e+005	1.96203074700806e+001,-1.56835805625492e+001
5.97035286583749e+005	1.95857174851766e+001,-1.56945477292464e+001
5.98411595060232e+005	1.95510787989743e+001,-1.57054473009076e+001
5.99791076255421e+005	1.95163912927070e+001,-1.57162775556930e+001
6.01173737483190e+005	1.94816554212513e+001,-1.57270389581813e+001
6.02559586074269e+005	1.94468711442014e+001,-1.57377300356885e+001
6.03948629376291e+005	1.94120391631488e+001,-1.57483522227889e+001
6.05340874753825e+005	1.93771596204141e+001,-1.57589047723135e+001
6.06736329588416e+005	1.93422326190627e+001,-1.57693867087374e+001
6.08135001278628e+005	1.93072586046323e+001,-1.57797984926569e+001
6.09536897240079e+005	1.92722377431545e+001,-1.57901393914923e+001
6.10942024905482e+005	1.92371703659042e+001,-1.58004093871394e+001
6.12350391724683e+005	1.92020568157802e+001,-1.58106084711160e+001
6.13762005164704e+005	1.91668973111079e+001,-1.58207361464799e+001
6.15176872709777e+005	1.91316921419228e+001,-1.58307921673749e+001
6.16595001861391e+005	1.90964415311942e+001,-1.58407760391621e+001
6.18016400138325e+005	1.90611458816369e+001,-1.58506879971728e+001
6.19441075076690e+005	1.90258054252418e+001,-1.58605275539001e+001
6.20869034229972e+005	1.89904204002179e+001,-1.58702942257569e+001
6.22300285169068e+005	1.89549912063462e+001,-1.58799882473487e+001
6.23734835482327e+005	1.89195179824818e+001,-1.58896086621641e+001
6.25172692775593e+005	1.88840011733332e+001,-1.58991559383748e+001
6.26613864672243e+005	1.88484410763719e+001,-1.59086298370626e+001
6.28058358813225e+005	1.88128378963732e+001,-1.59180296499531e+001
6.29506182857104e+005	1.87771919784547e+001,-1.59273553730296e+001
6.30957344480100e+005	1.87415036267978e+001,-1.59366067723674e+001
6.32411851376126e+005	1.87057731925427e+001,-1.59457838500275e+001
6.33869711256833e+005	1.86700008861667e+001,-1.59548859012533e+001
6.35330931851650e+005	1.86341870605724e+001,-1.59639129296648e+001
6.36795520907821e+005	1.85983320265535e+001,-1.59728647073973e+001
6.38263486190454e+005	1.85624361370748e+001,-1.59817412396217e+001
6.39734835482553e+005	1.85264996160706e+001,-1.59905418315231e+001
6.41209576585067e+005	1.84905227809445e+001,-1.59992662606865e+001
6.42687717316924e+005	1.84545059852963e+001,-1.60079145336276e+001
6.44169265515082e+005	1.84184495900362e+001,-1.60164866638126e+001
6.45654229034560e+005	1.83823538717857e+001,-1.60249821982634e+001
6.47142615748487e+005	1.83462191482352e+001,-1.60334009166850e+001
6.48634433548142e+005	1.83100457406503e+001,-1.60417426020370e+001
6.50129690342994e+005	1.82738339717090e+001,-1.60500070387426e+001
6.51628394060746e+005	1.82375841676718e+001,-1.60581940146526e+001
6.53130552647375e+005	1.82012966502491e+001,-1.60663033142120e+001
6.54636174067177e+005	1.81649717128890e+001,-1.60743344987927e+001
6.56145266302808e+005	1.81286097545070e+001,-1.60822878175863e+001
6.57657837355322e+005	1.80922110747638e+001,-1.60901628381791e+001
6.59173895244223e+005	1.80557759653725e+001,-1.60979591213801e+001
6.60693448007497e+005	1.80193048279554e+001,-1.61056769211297e+001
6.62216503701663e+005	1.79827978989264e+001,-1.61133153517305e+001
6.63743070401810e+005	1.79462556463368e+001,-1.61208751256207e+001
6.65273156201642e+005	1.79096783093142e+001,-1.61283553599459e+001
6.66806769213522e+005	1.78730662592728e+001,-1.61357560857580e+001
6.68343917568515e+005	1.78364198969434e+001,-1.61430775612797e+001
6.69884609416426e+005	1.77997394077947e+001,-1.61503184559914e+001
6.71428852925852e+005	1.77630252894775e+001,-1.61574797145852e+001
6.72976656284217e+005	1.77262778255913e+001,-1.61645606938425e+001
6.74528027697821e+005	1.76894973020405e+001,-1.61715607518040e+001
6.76082975391880e+005	1.76526841823027e+001,-1.61784806073624e+001
6.77641507610574e+005	1.76158387290031e+001,-1.61853193985788e+001
6.79203632617083e+005	1.75789613176034e+001,-1.61920771665118e+001
6.80769358693639e+005	1.75420522771979e+001,-1.61987535098167e+001
6.82338694141567e+005	1.75051120383046e+001,-1.62053489228288e+001
6.83911647281327e+005	1.74681408438725e+001,-1.62118623256141e+001
6.85488226452559e+005	1.74311391583831e+001,-1.62182944460814e+001
6.87068440014129e+005	1.73941072552660e+001,-1.62246444334431e+001
6.88652296344173e+005	1.73570454932883e+001,-1.62309121173897e+001
6.90239803840138e+005	1.73199543098419e+001,-1.62370980044485e+001
6.91830970918832e+005	1.72828339620030e+001,-1.62432010281442e+001
6.93425806016465e+005	1.72456848821751e+001,-1.62492216928418e+001
6.95024317588692e+005	1.72085074323035e+001,-1.62551598353939e+001
6.96626514110664e+005	1.71713019072091e+001,-1.62610146259216e+001
6.98232404077066e+005	1.71340687430192e+001,-1.62667865761286e+001
6.99841996002168e+005	1.70968082308985e+001,-1.62724748540258e+001
7.01455298419866e+005	1.70595208312926e+001,-1.62780801987564e+001
7.03072319883727e+005	1.70222068641935e+001,-1.62836020086721e+001
7.04693068967041e+005	1.69848666964227e+001,-1.62890401302867e+001
7.06317554262855e+005	1.69475006832484e+001,-1.62943941975759e+001
7.07945784384031e+005	1.69101092286502e+001,-1.62996644988832e+001
7.09577767963282e+005	1.68726926743486e+001,-1.63048504548054e+001
7.11213513653222e+005	1.68352514222056e+001,-1.63099523544457e+001
7.12853030126412e+005	1.67977858164490e+001,-1.63149696223987e+001
7.14496326075405e+005	1.67602962588211e+001,-1.63199025503484e+001
7.16143410212794e+005	1.67227831014313e+001,-1.63247505718853e+001
7.17794291271253e+005	1.66852467032279e+001,-1.63295133309660e+001
7.19448978003591e+005	1.66476875152739e+001,-1.63341917799417e+001
7.21107479182791e+005	1.66101058574630e+001,-1.63387849185059e+001
7.22769803602061e+005	1.65725021255086e+001,-1.63432928357667e+001
7.24435960074880e+005	1.65348767121091e+001,-1.63477156197708e+001
7.26105957435045e+005	1.64972299593861e+001,-1.63520524967133e+001
7.27779804536714e+005	1.64595622930033e+001,-1.63563039958731e+001
7.29457510254458e+005	1.64218740838239e+001,-1.63604699850573e+001
7.31139083483307e+005	1.63841656960303e+001,-1.63645497140835e+001
7.32824533138793e+005	1.63464375402763e+001,-1.63685437030805e+001
7.34513868157004e+005	1.63086899886316e+001,-1.63724516204496e+001
7.36207097494625e+005	1.62709234304321e+001,-1.63762731518307e+001
7.37904230128989e+005	1.62331382652140e+001,-1.63800088121164e+001
7.39605275058126e+005	1.61953348498541e+001,-1.63836574406729e+001
7.41310241300805e+005	1.61575136175982e+001,-1.63872202014593e+001
7.43019137896589e+005	1.61196749199112e+001,-1.63906959310467e+001
7.44731973905876e+005	1.60818191615895e+001,-1.63940849509016e+001
7.46448758409953e+005	1.60439467424804e+001,-1.63973873749624e+001
7.48169500511041e+005	1.60060580406926e+001,-1.64006026831310e+001
7.49894209332342e+005	1.59681534566624e+001,-1.64037311979627e+001
7.51622894018091e+005	1.59302333824699e+001,-1.64067724156216e+001
7.53355563733603e+005	1.58922982050185e+001,-1.64097262386335e+001
7.55092227665319e+005	1.58543483364564e+001,-1.64125932113675e+001
7.56832895020859e+005	1.58163841584319e+001,-1.64153728244102e+001
7.58577575029068e+005	1.57784060690602e+001,-1.64180647908954e+001
7.60326276940066e+005	1.57404144655526e+001,-1.64206692352927e+001
7.62079010025296e+005	1.57024097450975e+001,-1.64231860785267e+001
7.63835783577574e+005	1.56643923018538e+001,-1.64256154456966e+001
7.65596606911139e+005	1.56263625442596e+001,-1.64279568612896e+001
7.67361489361702e+005	1.55883208623543e+001,-1.64302102440786e+001
7.69130440286492e+005	1.55502676587216e+001,-1.64323759384650e+001
7.70903469064312e+005	1.55122033288103e+001,-1.64344536666581e+001
7.72680585095584e+005	1.54741282763087e+001,-1.64364433665319e+001
7.74461797802400e+005	1.54360429020818e+001,-1.64383449748733e+001
7.76247116628573e+005	1.53979476092974e+001,-1.64401582267719e+001
7.78036551039685e+005	1.53598428003302e+001,-1.64418832700939e+001
7.79830110523139e+005	1.53217288675138e+001,-1.64435202446128e+001
7.81627804588210e+005	1.52836062221393e+001,-1.64450688992073e+001
7.83429642766092e+005	1.52454752731973e+001,-1.64465287760998e+001
7.85235634609952e+005	1.52073364025286e+001,-1.64479006283903e+001
7.87045789694978e+005	1.51691900305703e+001,-1.64491840139113e+001
7.88860117618433e+005	1.51310365654226e+001,-1.64503784795295e+001
7.90678627999704e+005	1.50928763864659e+001,-1.64514849884948e+001
7.92501330480350e+005	1.50547099290123e+001,-1.64525025007715e+001
7.94328234724160e+005	1.50165375804614e+001,-1.64534313730028e+001
7.96159350417197e+005	1.49783597492025e+001,-1.64542715730151e+001
7.97994687267854e+005	1.49401768327394e+001,-1.64550232658555e+001
7.99834255006906e+005	1.49019892666219e+001,-1.64556856256499e+001
8.01678063387556e+005	1.48637974101532e+001,-1.64562598145578e+001
8.03526122185494e+005	1.48256017018201e+001,-1.64567450139136e+001
8.05378441198943e+005	1.47874025379051e+001,-1.64571413960002e+001
8.07235030248714e+005	1.47492003364322e+001,-1.64574487447258e+001
8.09095899178258e+005	1.47109954702625e+001,-1.64576676254695e+001
8.10961057853716e+005	1.46727883795904e+001,-1.64577974364697e+001
8.12830516163974e+005	1.46345794593379e+001,-1.64578383573568e+001
